# milliseconds,radio_intensity
66735.11,-0.27
66739.57,-0.32
66744.03,-0.30
66748.49,-0.10
66752.95,-0.24
66757.41,-0.72
66761.87,-0.84
66766.32,-0.38
66770.78,0.55
66775.24,1.05
66779.70,1.08
66784.16,0.82
66788.62,0.37
66793.07,0.41
66797.53,-0.01
66801.99,-0.16
66806.45,-0.45
66810.91,-0.11
66815.37,-0.15
66819.83,-0.36
66824.28,-0.24
66828.74,-0.18
66833.20,-0.08
66837.66,-0.03
66842.12,0.01
66846.58,-0.08
66851.04,-0.17
66855.49,-0.16
66859.95,-0.23
66864.41,-0.44
66868.87,0.02
66873.33,-0.10
66877.79,-0.05
66882.25,-0.14
66886.70,-0.46
66891.16,-0.30
66895.62,-0.46
66900.08,-0.23
66904.54,-0.45
66909.00,-0.30
66913.45,-0.35
66917.91,-0.55
66922.37,-0.52
66926.83,-1.29
66931.29,-1.49
66935.75,-1.34
66940.21,-0.66
66944.66,-0.67
66949.12,-0.06
66953.58,-0.38
66958.04,-0.29
66962.50,0.01
66966.96,-0.37
66971.42,-0.44
66975.87,-0.23
66980.33,-0.50
66984.79,-0.25
66989.25,-0.41
66993.71,-0.50
66998.17,-0.55
67002.63,-0.65
67007.08,-0.73
67011.54,-0.66
67016.00,-1.07
67020.46,-1.15
67024.92,-1.59
67029.38,-1.61
67033.83,-1.36
67038.29,-1.60
67042.75,-1.22
67047.21,-1.31
67051.67,-1.20
67056.13,-1.42
67060.59,-1.15
67065.04,-1.44
67069.50,-1.45
67073.96,-1.35
67078.42,-1.56
67082.88,-1.50
67087.34,-1.86
67091.80,-1.96
67096.25,-2.05
67100.71,-1.95
67105.17,-1.85
67109.63,-1.65
67114.09,-1.39
67118.55,-1.49
67123.01,0.00
67127.46,0.79
67131.92,1.75
67136.38,1.81
67140.84,1.34
67145.30,1.05
67149.76,0.81
67154.21,0.59
67158.67,0.89
67163.13,0.86
67167.59,1.61
67172.05,1.67
67176.51,1.73
67180.97,1.95
67185.42,1.94
67189.88,1.84
67194.34,1.76
67198.80,1.63
67203.26,1.74
67207.72,2.08
67212.18,1.88
67216.63,2.09
67221.09,1.94
67225.55,1.63
67230.01,2.25
67234.47,2.21
67238.93,2.57
67243.39,2.44
67247.84,3.20
67252.30,3.40
67256.76,3.54
67261.22,4.25
67265.68,4.74
67270.14,5.45
67274.59,6.61
67279.05,7.18
67283.51,7.85
67287.97,8.33
67292.43,8.54
67296.89,8.87
67301.35,9.70
67305.80,10.12
67310.26,10.66
67314.72,11.01
67319.18,11.66
67323.64,11.79
67328.10,12.60
67332.56,12.60
67337.01,13.18
67341.47,13.93
67345.93,14.26
67350.39,14.66
67354.85,15.48
67359.31,15.55
67363.77,16.52
67368.22,16.48
67372.68,17.39
67377.14,17.50
67381.60,17.81
67386.06,17.53
67390.52,17.52
67394.97,17.51
67399.43,17.75
67403.89,18.07
67408.35,18.88
67412.81,20.16
67417.27,20.62
67421.73,21.52
67426.18,24.49
67430.64,28.41
67435.10,32.50
67439.56,36.63
67444.02,40.16
67448.48,43.98
67452.94,47.26
67457.39,52.80
67461.85,56.96
67466.31,59.23
67470.77,61.08
67475.23,62.64
67479.69,64.59
67484.15,65.04
67488.60,61.59
67493.06,57.46
67497.52,53.64
67501.98,49.33
67506.44,44.85
67510.90,42.70
67515.35,39.99
67519.81,37.92
67524.27,35.16
67528.73,29.55
67533.19,28.04
67537.65,26.56
67542.11,25.59
67546.56,24.47
67551.02,23.01
67555.48,22.41
67559.94,22.30
67564.40,21.64
67568.86,21.69
67573.32,21.81
67577.77,21.76
67582.23,21.59
67586.69,21.96
67591.15,21.49
67595.61,21.52
67600.07,21.86
67604.53,21.61
67608.98,20.89
67613.44,20.69
67617.90,20.36
67622.36,19.84
67626.82,20.18
67631.28,20.56
67635.73,21.19
67640.19,21.10
67644.65,21.53
67649.11,21.42
67653.57,21.72
67658.03,21.85
67662.49,21.70
67666.94,21.56
67671.40,21.58
67675.86,21.48
67680.32,21.47
67684.78,21.69
67689.24,22.11
67693.70,22.00
67698.15,22.93
67702.61,23.35
67707.07,24.29
67711.53,23.68
67715.99,22.84
67720.45,21.90
67724.91,21.10
67729.36,19.18
67733.82,17.23
67738.28,14.25
67742.74,12.04
67747.20,10.44
67751.66,9.51
67756.11,8.35
67760.57,7.59
67765.03,7.32
67769.49,6.50
67773.95,5.82
67778.41,5.31
67782.87,5.12
67787.32,3.89
67791.78,3.30
67796.24,2.94
67800.70,2.42
67805.16,1.67
67809.62,1.71
67814.08,1.66
67818.53,1.53
67822.99,1.84
67827.45,2.30
67831.91,2.14
67836.37,2.14
67840.83,1.99
67845.29,1.82
67849.74,1.50
67854.20,1.54
67858.66,1.29
67863.12,1.12
67867.58,0.92
67872.04,0.65
67876.49,0.27
67880.95,0.66
67885.41,0.52
67889.87,0.70
67894.33,0.36
67898.79,0.12
67903.25,-0.43
67907.70,-0.56
67912.16,-0.03
67916.62,0.09
67921.08,0.49
67925.54,0.48
67930.00,0.37
67934.46,0.57
67938.91,0.30
67943.37,0.28
67947.83,0.25
67952.29,0.67
67956.75,0.19
67961.21,0.48
67965.67,0.22
67970.12,0.34
67974.58,0.10
67979.04,0.43
67983.50,0.07
67987.96,-0.17
67992.42,0.09
67996.87,-0.17
68001.33,-0.30
68005.79,-0.18
68010.25,-0.34
68014.71,-0.24
68019.17,-0.07
68023.63,-0.29
68028.08,-0.27
68032.54,-0.66
68037.00,-0.64
68041.46,-0.48
68045.92,-0.77
68050.38,-0.35
68054.84,-0.80
68059.29,-0.19
68063.75,-0.04
68068.21,0.33
68072.67,0.53
68077.13,0.68
68081.59,0.90
68086.05,0.77
68090.50,0.53
68094.96,0.27
68099.42,0.22
68103.88,0.00
68108.34,-0.30
68112.80,-0.67
68117.25,-0.55
68121.71,-0.32
68126.17,-0.60
68130.63,-0.30
68135.09,-0.53
68139.55,-0.36
68144.01,-0.38
68148.46,-0.33
68152.92,-0.37
68157.38,-0.27
68161.84,-0.10
68166.30,-0.02
68170.76,-0.39
68175.22,0.11
68179.67,-0.16
68184.13,0.00
68188.59,0.10
68193.05,-0.10
68197.51,0.08
68201.97,0.27
68206.43,0.32
68210.88,0.12
68215.34,0.44
68219.80,0.32
68224.26,0.17
68228.72,0.48
68233.18,0.01
68237.63,0.10
68242.09,-0.11
68246.55,0.04
68251.01,-0.25
68255.47,0.15
68259.93,-0.16
68264.39,-0.23
68268.84,-0.02
68273.30,-0.08
68277.76,-0.23
68282.22,-0.01
68286.68,-0.05
68291.14,0.08
68295.60,-0.15
68300.05,-0.11
68304.51,-0.46
68308.97,-0.34
68313.43,-0.47
68317.89,-0.73
68322.35,-1.45
68326.81,-1.47
68331.26,-1.02
68335.72,-0.89
68340.18,-0.28
68344.64,-0.24
68349.10,0.01
68353.56,-0.09
68358.01,-0.37
68362.47,0.12
68366.93,-0.19
68371.39,-0.24
68375.85,-0.28
68380.31,-0.44
68384.77,-0.63
68389.22,-0.76
68393.68,-0.71
68398.14,-0.86
68402.60,-1.16
68407.06,-0.77
68411.52,-1.01
68415.98,-0.91
68420.43,-1.11
68424.89,-1.61
68429.35,-1.56
68433.81,-1.09
68438.27,-0.85
68442.73,-0.72
68447.19,-0.16
68451.64,0.13
68456.10,0.18
68460.56,0.40
68465.02,0.53
68469.48,0.15
68473.94,-0.53
68478.39,-0.92
68482.85,-1.04
68487.31,-0.88
68491.77,0.07
68496.23,0.67
68500.69,1.60
68505.15,2.01
68509.60,1.78
68514.06,1.81
68518.52,1.74
68522.98,1.72
68527.44,2.14
68531.90,2.40
68536.36,2.87
68540.81,3.19
68545.27,2.99
68549.73,2.78
68554.19,2.85
68558.65,2.70
68563.11,2.90
68567.57,3.10
68572.02,3.16
68576.48,3.21
68580.94,2.84
68585.40,4.37
68589.86,5.38
68594.32,5.99
68598.77,7.02
68603.23,8.58
68607.69,9.57
68612.15,10.98
68616.61,12.84
68621.07,14.72
68625.53,15.47
68629.98,16.77
68634.44,20.65
68638.90,24.76
68643.36,26.29
68647.82,27.90
68652.28,28.71
68656.74,32.27
68661.19,36.67
68665.65,41.29
68670.11,47.44
68674.57,51.16
68679.03,54.13
68683.49,56.97
68687.95,58.50
68692.40,60.44
68696.86,60.48
68701.32,58.36
68705.78,55.40
68710.24,52.74
68714.70,51.12
68719.15,48.99
68723.61,47.48
68728.07,41.42
68732.53,39.06
68736.99,36.29
68741.45,33.47
68745.91,29.99
68750.36,30.14
68754.82,30.06
68759.28,30.44
68763.74,30.05
68768.20,30.62
68772.66,30.66
68777.12,30.60
68781.57,30.98
68786.03,31.05
68790.49,30.93
68794.95,30.85
68799.41,30.97
68803.87,31.50
68808.33,30.87
68812.78,30.43
68817.24,30.52
68821.70,29.83
68826.16,29.78
68830.62,29.37
68835.08,29.02
68839.53,28.64
68843.99,28.18
68848.45,27.98
68852.91,27.34
68857.37,27.12
68861.83,26.06
68866.29,25.15
68870.74,23.80
68875.20,22.58
68879.66,21.85
68884.12,21.85
68888.58,21.70
68893.04,21.23
68897.50,21.08
68901.95,20.71
68906.41,20.34
68910.87,20.18
68915.33,20.32
68919.79,19.94
68924.25,19.71
68928.71,19.64
68933.16,19.76
68937.62,19.74
68942.08,19.64
68946.54,20.03
68951.00,19.35
68955.46,18.67
68959.91,17.42
68964.37,16.73
68968.83,15.47
68973.29,14.88
68977.75,14.29
68982.21,13.57
68986.67,13.02
68991.12,12.93
68995.58,11.83
69000.04,11.75
69004.50,10.71
69008.96,11.05
69013.42,10.74
69017.88,10.90
69022.33,11.26
69026.79,11.60
69031.25,12.31
69035.71,12.54
69040.17,12.77
69044.63,13.15
69049.09,13.24
69053.54,13.21
69058.00,13.40
69062.46,13.73
69066.92,14.24
69071.38,13.89
69075.84,14.39
69080.30,15.43
69084.75,15.79
69089.21,16.84
69093.67,17.13
69098.13,16.99
69102.59,16.22
69107.05,14.59
69111.50,14.00
69115.96,13.86
69120.42,13.45
69124.88,12.42
69129.34,9.10
69133.80,7.26
69138.26,7.22
69142.71,7.17
69147.17,6.91
69151.63,7.12
69156.09,5.38
69160.55,4.11
69165.01,3.56
69169.47,3.45
69173.92,3.05
69178.38,2.47
69182.84,1.83
69187.30,1.76
69191.76,1.71
69196.22,1.28
69200.68,1.11
69205.13,1.25
69209.59,1.20
69214.05,1.04
69218.51,0.49
69222.97,0.38
69227.43,0.05
69231.88,-0.16
69236.34,-0.12
69240.80,-0.18
69245.26,-0.13
69249.72,-0.34
69254.18,-0.28
69258.64,-0.22
69263.09,0.17
69267.55,1.13
69272.01,1.09
69276.47,0.74
69280.93,0.58
69285.39,0.15
69289.85,0.28
69294.30,0.47
69298.76,0.42
69303.22,0.32
69307.68,0.13
69312.14,0.18
69316.60,0.25
69321.06,0.35
69325.51,0.36
69329.97,-0.07
69334.43,0.00
69338.89,0.25
69343.35,0.09
69347.81,0.01
69352.26,0.39
69356.72,0.10
69361.18,0.29
69365.64,0.05
69370.10,0.03
69374.56,0.26
69379.02,-0.16
69383.47,-0.17
69387.93,0.25
69392.39,0.32
69396.85,-0.18
69401.31,0.21
69405.77,0.06
69410.23,0.00
69414.68,-0.18
69419.14,-0.14
69423.60,-0.12
69428.06,-0.07
69432.52,0.00
69436.98,0.14
69441.44,0.20
69445.89,-0.19
69450.35,-0.36
69454.81,-0.07
69459.27,-0.19
69463.73,-0.32
69468.19,-0.04
69472.64,-0.20
69477.10,-0.04
69481.56,0.04
69486.02,-0.43
69490.48,-0.28
69494.94,0.00
69499.40,-0.07
69503.85,-0.15
69508.31,-0.07
69512.77,-0.12
69517.23,-0.02
69521.69,-0.18
69526.15,-0.08
69530.61,-0.38
69535.06,-0.33
69539.52,-0.50
69543.98,-0.59
69548.44,-0.30
69552.90,0.11
69557.36,0.00
69561.82,-0.25
69566.27,0.01
69570.73,-0.12
69575.19,0.05
69579.65,0.14
69584.11,-0.04
69588.57,-0.11
69593.02,0.08
69597.48,-0.16
69601.94,-0.13
69606.40,-0.31
69610.86,-0.62
69615.32,-0.82
69619.78,-0.94
69624.23,-0.92
69628.69,-0.56
69633.15,-0.81
69637.61,-0.67
69642.07,-0.34
69646.53,0.23
69650.99,0.19
69655.44,-0.03
69659.90,0.00
69664.36,-0.31
69668.82,-0.21
69673.28,-0.32
69677.74,-0.48
69682.20,-0.57
69686.65,-0.41
69691.11,-0.76
69695.57,-0.56
69700.03,-0.60
69704.49,-0.64
69708.95,-0.17
69713.40,-0.32
69717.86,-0.26
69722.32,-0.46
69726.78,-0.65
69731.24,-0.55
69735.70,-0.17
69740.16,-0.25
69744.61,-0.47
69749.07,-0.50
69753.53,-0.27
69757.99,-0.18
69762.45,0.31
69766.91,0.65
69771.37,0.71
69775.82,1.08
69780.28,0.85
69784.74,0.33
69789.20,0.41
69793.66,0.29
69798.12,0.13
69802.58,0.31
69807.03,0.11
69811.49,0.19
69815.95,-0.07
69820.41,0.18
69824.87,0.24
69829.33,0.85
69833.78,1.58
69838.24,1.56
69842.70,1.96
69847.16,1.59
69851.62,1.21
69856.08,0.81
69860.54,1.20
69864.99,0.98
69869.45,1.22
69873.91,2.07
69878.37,2.31
69882.83,2.32
69887.29,2.16
69891.75,2.08
69896.20,2.66
69900.66,2.95
69905.12,3.20
69909.58,3.60
69914.04,4.52
69918.50,4.57
69922.96,5.26
69927.41,5.87
69931.87,6.05
69936.33,6.65
69940.79,6.49
69945.25,6.81
69949.71,7.49
69954.16,7.85
69958.62,8.54
69963.08,9.06
69967.54,10.06
69972.00,11.32
69976.46,11.36
69980.92,12.08
69985.37,12.24
69989.83,12.98
69994.29,13.13
69998.75,13.61
70003.21,14.35
70007.67,15.32
70012.13,16.54
70016.58,17.55
70021.04,18.42
70025.50,19.16
70029.96,19.63
70034.42,20.45
70038.88,21.04
70043.34,21.58
70047.79,22.44
70052.25,22.94
70056.71,24.31
70061.17,26.76
70065.63,28.54
70070.09,30.26
70074.54,31.91
70079.00,33.30
70083.46,33.40
70087.92,33.32
70092.38,32.95
70096.84,32.50
70101.30,31.56
70105.75,30.50
70110.21,30.06
70114.67,29.65
70119.13,29.36
70123.59,28.59
70128.05,28.50
70132.51,28.22
70136.96,27.87
70141.42,27.83
70145.88,27.95
70150.34,27.69
70154.80,27.67
70159.26,27.25
70163.72,27.58
70168.17,27.38
70172.63,26.06
70177.09,25.36
70181.55,24.19
70186.01,23.06
70190.47,22.14
70194.92,21.78
70199.38,20.82
70203.84,20.12
70208.30,19.03
70212.76,18.72
70217.22,17.67
70221.68,17.24
70226.13,16.66
70230.59,16.83
70235.05,16.62
70239.51,16.07
70243.97,16.25
70248.43,16.00
70252.89,16.16
70257.34,16.14
70261.80,15.75
70266.26,15.73
70270.72,15.98
70275.18,15.98
70279.64,16.22
70284.10,16.06
70288.55,15.80
70293.01,16.17
70297.47,16.05
70301.93,16.20
70306.39,16.20
70310.85,16.06
70315.30,16.30
70319.76,16.41
70324.22,16.71
70328.68,16.71
70333.14,17.16
70337.60,17.12
70342.06,17.44
70346.51,17.30
70350.97,17.89
70355.43,17.87
70359.89,17.81
70364.35,18.00
70368.81,17.30
70373.27,16.16
70377.72,15.25
70382.18,14.61
70386.64,14.19
70391.10,13.66
70395.56,14.24
70400.02,14.17
70404.48,14.23
70408.93,14.62
70413.39,13.59
70417.85,13.07
70422.31,12.80
70426.77,12.99
70431.23,12.83
70435.68,12.87
70440.14,13.00
70444.60,12.55
70449.06,12.15
70453.52,11.44
70457.98,11.32
70462.44,10.92
70466.89,11.21
70471.35,11.33
70475.81,10.93
70480.27,9.81
70484.73,8.94
70489.19,8.25
70493.65,7.66
70498.10,6.96
70502.56,6.26
70507.02,6.16
70511.48,5.65
70515.94,5.59
70520.40,5.11
70524.86,5.05
70529.31,4.14
70533.77,3.81
70538.23,3.58
70542.69,3.21
70547.15,2.49
70551.61,2.25
70556.06,1.91
70560.52,1.43
70564.98,1.07
70569.44,0.43
70573.90,-0.14
70578.36,0.06
70582.82,-0.27
70587.27,-0.28
70591.73,-0.22
70596.19,-0.08
70600.65,0.25
70605.11,0.25
70609.57,-0.02
70614.03,-0.14
70618.48,0.06
70622.94,0.01
70627.40,-0.09
70631.86,-0.21
70636.32,-0.40
70640.78,0.03
70645.24,-0.15
70649.69,-0.02
70654.15,-0.31
70658.61,-0.27
70663.07,-0.20
70667.53,-0.26
70671.99,0.02
70676.44,-0.03
70680.90,-0.09
70685.36,-0.26
70689.82,-0.42
70694.28,0.00
70698.74,-0.45
70703.20,-0.50
70707.65,-0.25
70712.11,-0.49
70716.57,-0.25
70721.03,-0.09
70725.49,-0.27
70729.95,-0.12
70734.41,-0.34
70738.86,-0.68
70743.32,-0.83
70747.78,-0.19
70752.24,0.48
70756.70,0.63
70761.16,0.46
70765.62,0.85
70770.07,0.42
70774.53,0.33
70778.99,0.19
70783.45,0.12
70787.91,0.23
70792.37,0.20
70796.82,-0.08
70801.28,0.10
70805.74,0.26
70810.20,0.22
70814.66,0.27
70819.12,-0.02
70823.58,0.18
70828.03,0.21
70832.49,-0.16
70836.95,-0.25
70841.41,0.23
70845.87,-0.27
70850.33,-0.22
70854.79,-0.27
70859.24,0.23
70863.70,0.25
70868.16,-0.15
70872.62,0.13
70877.08,0.14
70881.54,-0.24
70886.00,-0.24
70890.45,-0.76
70894.91,-1.17
70899.37,-1.41
70903.83,-1.34
70908.29,-1.38
70912.75,-1.12
70917.20,-0.96
70921.66,-0.64
70926.12,-0.27
70930.58,-0.54
70935.04,-0.24
70939.50,-0.70
70943.96,-0.71
70948.41,-0.68
70952.87,-0.37
70957.33,-0.58
70961.79,-0.33
70966.25,-0.43
70970.71,-0.43
70975.17,-0.64
70979.62,-0.34
70984.08,-0.78
70988.54,-0.75
70993.00,-0.55
70997.46,-0.51
71001.92,-0.85
71006.38,-0.74
71010.83,-0.95
71015.29,-0.66
71019.75,-0.89
71024.21,-0.28
71028.67,-0.51
71033.13,0.00
71037.58,-0.11
71042.04,-0.53
71046.50,-1.06
71050.96,-0.69
71055.42,0.21
71059.88,0.23
71064.34,0.19
71068.79,0.26
71073.25,-0.10
71077.71,0.11
71082.17,-0.17
71086.63,-0.06
71091.09,-0.19
71095.55,-0.37
71100.00,0.05
71104.46,-0.29
71108.92,-0.19
71113.38,-0.26
71117.84,-0.49
71122.30,-0.63
71126.76,-1.03
71131.21,-1.18
71135.67,-0.79
71140.13,-1.05
71144.59,-0.38
71149.05,0.33
71153.51,0.16
71157.96,0.57
71162.42,0.13
71166.88,0.24
71171.34,0.98
71175.80,1.37
71180.26,1.87
71184.72,2.06
71189.17,2.16
71193.63,2.79
71198.09,3.17
71202.55,3.34
71207.01,3.21
71211.47,2.92
71215.93,3.03
71220.38,2.57
71224.84,2.60
71229.30,2.45
71233.76,2.70
71238.22,2.78
71242.68,2.69
71247.14,3.38
71251.59,3.65
71256.05,3.52
71260.51,3.94
71264.97,4.09
71269.43,4.70
71273.89,4.25
71278.34,4.61
71282.80,5.26
71287.26,5.93
71291.72,6.14
71296.18,7.33
71300.64,7.97
71305.10,8.38
71309.55,9.02
71314.01,9.81
71318.47,10.33
71322.93,10.77
71327.39,11.14
71331.85,11.91
71336.31,12.76
71340.76,13.32
71345.22,14.26
71349.68,14.85
71354.14,16.05
71358.60,17.73
71363.06,19.50
71367.52,20.92
71371.97,21.06
71376.43,21.09
71380.89,21.22
71385.35,21.04
71389.81,21.94
71394.27,23.52
71398.72,24.73
71403.18,26.66
71407.64,27.67
71412.10,29.56
71416.56,29.59
71421.02,30.53
71425.48,32.78
71429.93,34.61
71434.39,35.77
71438.85,38.16
71443.31,40.16
71447.77,40.67
71452.23,40.47
71456.69,39.94
71461.14,39.41
71465.60,39.44
71470.06,37.53
71474.52,35.77
71478.98,33.72
71483.44,32.29
71487.90,30.68
71492.35,28.59
71496.81,26.57
71501.27,24.57
71505.73,24.05
71510.19,22.60
71514.65,21.87
71519.10,21.30
71523.56,20.31
71528.02,19.87
71532.48,19.28
71536.94,18.62
71541.40,19.17
71545.86,20.26
71550.31,18.70
71554.77,17.82
71559.23,16.89
71563.69,15.70
71568.15,14.98
71572.61,14.88
71577.07,14.68
71581.52,14.37
71585.98,14.49
71590.44,14.68
71594.90,14.31
71599.36,14.33
71603.82,14.29
71608.28,14.58
71612.73,14.80
71617.19,14.78
71621.65,14.49
71626.11,14.86
71630.57,14.69
71635.03,14.54
71639.48,15.14
71643.94,15.35
71648.40,15.83
71652.86,15.81
71657.32,16.21
71661.78,16.71
71666.24,16.66
71670.69,16.76
71675.15,16.56
71679.61,16.07
71684.07,16.10
71688.53,15.79
71692.99,15.56
71697.45,15.48
71701.90,15.01
71706.36,14.60
71710.82,13.81
71715.28,12.90
71719.74,12.34
71724.20,11.32
71728.66,10.58
71733.11,9.43
71737.57,8.94
71742.03,7.76
71746.49,7.00
71750.95,6.44
71755.41,6.65
71759.86,5.95
71764.32,5.60
71768.78,5.46
71773.24,5.40
71777.70,4.76
71782.16,4.32
71786.62,3.73
71791.07,2.79
71795.53,2.14
71799.99,1.94
71804.45,1.22
71808.91,1.03
71813.37,1.05
71817.83,1.69
71822.28,1.76
71826.74,2.30
71831.20,1.97
71835.66,1.92
71840.12,2.03
71844.58,1.66
71849.04,1.37
71853.49,1.37
71857.95,1.25
71862.41,1.15
71866.87,1.23
71871.33,1.39
71875.79,0.91
71880.25,0.11
71884.70,0.21
71889.16,0.38
71893.62,0.62
71898.08,1.07
71902.54,1.00
71907.00,0.74
71911.45,0.16
71915.91,0.32
71920.37,0.19
71924.83,0.27
71929.29,0.87
71933.75,0.37
71938.21,0.22
71942.66,0.01
71947.12,-0.61
71951.58,-0.85
71956.04,-0.46
71960.50,-0.11
71964.96,0.58
71969.42,0.16
71973.87,0.28
71978.33,0.29
71982.79,0.00
71987.25,-0.09
71991.71,-0.08
71996.17,0.11
72000.63,0.78
72005.08,0.74
72009.54,0.26
72014.00,-0.14
72018.46,-0.73
72022.92,-0.76
72027.38,-0.81
72031.83,-1.16
72036.29,-0.82
72040.75,-0.82
72045.21,-0.92
72049.67,-0.88
72054.13,-1.18
72058.59,-1.03
72063.04,-1.27
72067.50,-0.73
72071.96,-0.72
72076.42,-0.89
72080.88,-0.48
72085.34,-0.22
72089.80,0.05
72094.25,0.29
72098.71,0.26
72103.17,0.27
72107.63,0.52
72112.09,0.50
72116.55,0.00
72121.01,0.19
72125.46,0.01
72129.92,-0.37
72134.38,-0.53
72138.84,-0.53
72143.30,-0.66
72147.76,-0.34
72152.21,0.03
72156.67,0.29
72161.13,0.66
72165.59,-0.04
72170.05,-0.88
72174.51,-0.30
72178.97,-0.02
72183.42,0.21
72187.88,-0.11
72192.34,-0.53
72196.80,-0.63
72201.26,-1.19
72205.72,-1.27
72210.18,-1.63
72214.63,-1.41
72219.09,-2.03
72223.55,-2.31
72228.01,-0.41
72232.47,-0.64
72236.93,-0.50
72241.39,-0.62
72245.84,-0.48
72250.30,-0.50
72254.76,-0.25
72259.22,-0.18
72263.68,-0.28
72268.14,-0.25
72272.59,-0.38
72277.05,-0.47
72281.51,-0.22
72285.97,-0.34
72290.43,0.00
72294.89,-0.17
72299.35,-0.30
72303.80,-0.60
72308.26,-0.97
72312.72,-0.61
72317.18,-0.91
72321.64,-1.07
72326.10,-1.23
72330.56,-0.63
72335.01,-0.42
72339.47,-0.33
72343.93,-0.12
72348.39,0.22
72352.85,-0.05
72357.31,0.06
72361.77,0.29
72366.22,-0.28
72370.68,-0.20
72375.14,-0.49
72379.60,-0.49
72384.06,-0.80
72388.52,-0.78
72392.97,-0.53
72397.43,-0.94
72401.89,-0.57
72406.35,-0.82
72410.81,-1.03
72415.27,-0.78
72419.73,-1.29
72424.18,-0.88
72428.64,-1.19
72433.10,-0.77
72437.56,-0.91
72442.02,-1.16
72446.48,-0.65
72450.94,-0.41
72455.39,0.42
72459.85,0.30
72464.31,0.17
72468.77,0.05
72473.23,0.06
72477.69,0.87
72482.15,1.05
72486.60,1.17
72491.06,0.59
72495.52,0.21
72499.98,0.18
72504.44,0.67
72508.90,0.96
72513.35,1.55
72517.81,2.07
72522.27,2.22
72526.73,2.32
72531.19,2.81
72535.65,2.86
72540.11,3.10
72544.56,3.40
72549.02,3.22
72553.48,3.31
72557.94,3.45
72562.40,3.33
72566.86,3.43
72571.32,3.50
72575.77,3.75
72580.23,4.07
72584.69,4.30
72589.15,4.29
72593.61,4.46
72598.07,4.91
72602.53,5.11
72606.98,6.10
72611.44,7.78
72615.90,8.76
72620.36,10.33
72624.82,11.34
72629.28,12.78
72633.73,14.21
72638.19,15.20
72642.65,16.86
72647.11,20.39
72651.57,22.72
72656.03,24.73
72660.49,26.76
72664.94,27.73
72669.40,28.49
72673.86,29.12
72678.32,29.66
72682.78,29.55
72687.24,28.23
72691.70,25.77
72696.15,23.17
72700.61,21.77
72705.07,20.88
72709.53,20.17
72713.99,19.33
72718.45,17.92
72722.91,16.20
72727.36,15.05
72731.82,14.33
72736.28,13.39
72740.74,12.81
72745.20,11.77
72749.66,11.66
72754.11,11.81
72758.57,11.74
72763.03,12.44
72767.49,12.63
72771.95,13.17
72776.41,14.31
72780.87,15.21
72785.32,16.73
72789.78,17.60
72794.24,18.86
72798.70,20.27
72803.16,21.21
72807.62,22.60
72812.08,23.93
72816.53,25.29
72820.99,26.69
72825.45,28.09
72829.91,27.77
72834.37,27.90
72838.83,27.81
72843.29,27.59
72847.74,27.73
72852.20,27.68
72856.66,27.68
72861.12,27.82
72865.58,26.72
72870.04,25.43
72874.49,24.63
72878.95,24.24
72883.41,23.59
72887.87,20.86
72892.33,19.54
72896.79,18.56
72901.25,18.23
72905.70,18.68
72910.16,19.29
72914.62,20.35
72919.08,20.90
72923.54,22.45
72928.00,24.62
72932.46,26.09
72936.91,29.19
72941.37,31.29
72945.83,31.68
72950.29,32.26
72954.75,33.06
72959.21,35.22
72963.67,35.21
72968.12,34.76
72972.58,33.36
72977.04,32.09
72981.50,31.82
72985.96,31.86
72990.42,30.29
72994.87,29.07
72999.33,28.86
73003.79,28.39
73008.25,28.12
73012.71,28.31
73017.17,28.13
73021.63,28.56
73026.08,28.58
73030.54,28.60
73035.00,28.61
73039.46,27.63
73043.92,26.61
73048.38,24.43
73052.84,22.50
73057.29,20.60
73061.75,19.45
73066.21,17.37
73070.67,16.13
73075.13,14.06
73079.59,12.97
73084.05,12.64
73088.50,12.10
73092.96,11.97
73097.42,11.51
73101.88,10.61
73106.34,9.95
73110.80,9.41
73115.25,8.98
73119.71,8.00
73124.17,7.06
73128.63,6.48
73133.09,5.14
73137.55,5.39
73142.01,4.92
73146.46,5.16
73150.92,4.91
73155.38,4.59
73159.84,4.38
73164.30,3.69
73168.76,3.60
73173.22,2.61
73177.67,2.18
73182.13,2.03
73186.59,1.02
73191.05,0.66
73195.51,0.71
73199.97,0.91
73204.43,0.68
73208.88,0.70
73213.34,0.46
73217.80,0.21
73222.26,0.39
73226.72,0.51
73231.18,0.49
73235.63,0.13
73240.09,0.46
73244.55,1.11
73249.01,1.60
73253.47,1.03
73257.93,0.71
73262.39,0.32
73266.84,-0.10
73271.30,-0.35
73275.76,-0.10
73280.22,0.02
73284.68,-0.19
73289.14,-0.20
73293.60,-0.34
73298.05,-0.34
73302.51,-0.10
73306.97,-0.44
73311.43,-0.54
73315.89,-0.36
73320.35,-0.56
73324.81,-0.60
73329.26,-0.94
73333.72,-1.08
73338.18,-1.01
73342.64,-0.87
73347.10,-0.27
73351.56,0.24
73356.01,-0.05
73360.47,0.16
73364.93,0.13
73369.39,-0.06
73373.85,0.06
73378.31,0.44
73382.77,0.14
73387.22,-0.03
73391.68,-0.06
73396.14,-0.11
73400.60,0.24
73405.06,-0.02
73409.52,0.05
73413.98,-0.13
73418.43,-0.13
73422.89,-0.04
73427.35,0.11
73431.81,0.00
73436.27,0.11
